,Reciept ID,Product,Quantity Ordered,Price Each,Date
1949,12949,Dalgona Coffee (Chocolate - Cold),1,3.25,01/31/19 10:12
1950,12950,Dalgona Coffee (Matcha - Hot),1,3.0,01/20/19 09:50
1951,12951,Dalgona Coffee (Chocolate - Hot),1,3.0,01/13/19 10:42
1952,12952,Latte (Rose),1,4.75,01/14/19 11:45
1953,12953,Latte (Caramel),2,4.25,01/01/19 06:09
1954,12954,Tea (Lavender),4,2.0,01/16/19 14:47
1955,12955,Special Bulgogi Lunch Set,1,12.5,01/14/19 06:39
1956,12956,Japanese Cheesecake (Slice - Original),1,3.75,01/22/19 10:58
1957,12957,Original Croquette,1,3.0,01/08/19 12:35
1958,12958,Americano (Hot),1,3.5,01/11/19 08:58
1959,12959,Dalgona Coffee (Matcha - Hot),1,3.0,01/04/19 09:07
1960,12960,Latte (Rose),1,4.75,01/19/19 12:36
1961,12961,Macaroon (Black Seasame),2,3.0,01/27/19 05:12
1962,12962,Dalgona Coffee (Strawberry - Hot),1,3.0,01/03/19 07:49
1963,12963,Macaroon (Green Tea),1,3.0,01/08/19 07:34
1964,12964,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/28/19 08:55
1965,12965,Japanese Rolled Cake (Slice - Original),1,4.0,01/24/19 09:34
1966,12966,Dalgona Coffee (Strawberry - Hot),1,3.0,01/03/19 11:35
1967,12967,Mango Yakult Refresher,1,4.75,01/12/19 05:34
1968,12968,Red Bean Bun,1,2.75,01/01/19 13:20
1969,12969,Latte (Matcha),1,4.75,01/15/19 07:18
1970,12970,Mango Yakult Refresher,1,4.75,01/02/19 07:38
1971,12971,Dalgona Coffee (Matcha - Hot),1,3.0,01/15/19 08:56
1972,12972,Dalgona Coffee (Original - Cold),1,3.0,01/27/19 08:49
1973,12973,Dalgona Coffee (Strawberry - Cold),2,3.25,01/25/19 08:57
1974,12974,Fruit Sando (Japanese Fruit Sando),1,4.5,01/25/19 04:27
1975,12975,Dalgona Coffee (Strawberry - Hot),1,3.0,01/01/19 09:26
1976,12976,Portguese Tart Egg Tarts (6),1,11.0,01/24/19 06:13
1977,12977,Dalgona Coffee (Matcha - Hot),3,3.0,01/08/19 10:48
1978,12978,Macaroon (Lavender),1,3.0,01/26/19 08:56
1979,12979,Green Tea Banana Bread (Slice),2,1.75,01/23/19 09:22
1980,12980,Coffee (Hot),2,2.25,01/23/19 02:38
1981,12981,Latte (Matcha),1,4.75,01/31/19 08:20
1982,12982,Japanese Cheesecake (Slice - Original),1,3.75,01/05/19 08:34
1983,12983,Dalgona Coffee (Strawberry - Hot),4,3.0,01/28/19 09:33
1984,12984,Japanese Rolled Cake (Slice - Chocolate),2,4.0,01/18/19 05:24
1985,12985,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,01/14/19 04:22
1986,12986,Tea (Lavender),1,2.0,01/23/19 04:11
1987,12987,Special Vegetarian Curry Lunch Set,1,15.0,01/25/19 12:29
1988,12988,Dalgona Coffee (Matcha - Hot),1,3.0,01/15/19 10:50
1989,12989,Macaroon (Black Seasame),1,3.0,01/29/19 07:31
1990,12990,Donut (Matcha),1,2.5,01/03/19 06:18
1991,12991,Fruit Sando (Japanese Fruit Sando),1,4.5,01/10/19 13:00
1992,12992,Latte (Rose),2,4.75,01/11/19 06:37
1993,12993,Dalgona Coffee (Original - Cold),1,3.0,01/27/19 09:18
1994,12994,Peach Yakult Refresher,3,4.75,01/25/19 09:34
1995,12995,Japanese Cheesecake (Full - Original),1,11.75,01/04/19 05:41
1996,12996,Bulgogi Bun,1,2.75,01/03/19 10:47
1997,12997,Americano (Iced),1,3.5,01/10/19 08:45
1998,12998,Red Bean Bun,1,2.75,01/01/19 13:17
1999,12999,Dalgona Coffee (Original - Cold),2,3.0,01/03/19 11:49
2000,13000,Japanese Rolled Cake (Slice - Chocolate),1,4.0,01/29/19 14:11
2001,13001,Dalgona Coffee (Strawberry - Hot),2,3.0,01/11/19 06:54
2002,13002,Latte (Rose),1,4.75,01/09/19 07:24
2003,13003,Bulgogi Bun,1,2.75,01/05/19 07:18
2004,13004,Japanese Cheesecake (Full - Matcha),1,12.0,01/10/19 07:34
2005,13005,Latte (Caramel),2,4.25,01/23/19 07:01
2006,13006,Original Croquette,1,3.0,01/23/19 05:08
2007,13007,Latte (Regular),1,4.0,01/21/19 10:40
2008,13008,Macaroon (Earl Grey),2,3.0,01/24/19 12:29
2009,13009,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/04/19 07:30
2010,13010,Macaroon (Pistachio),1,3.0,01/15/19 13:06
2011,13011,Latte (Rose),1,4.75,01/10/19 10:12
2012,13012,Americano (Hot),1,3.5,01/25/19 12:18
2013,13013,Green Tea Yakult Refresher,2,5.0,01/26/19 10:02
2014,13014,Dalgona Coffee (Original - Hot),2,2.75,01/31/19 08:11
2015,13015,Americano (Hot),1,3.5,01/31/19 08:07
2016,13016,Bulgogi Bun,1,2.75,01/04/19 13:14
2017,13017,Donut (Ube),1,2.5,01/27/19 06:08
2018,13018,Americano (Hot),1,3.5,01/29/19 04:23
2019,13019,Latte (Caramel),1,4.25,01/15/19 09:02
2020,13020,Japanese Cheesecake (Slice - Matcha),1,4.0,01/19/19 08:09
2021,13021,Milk Bread (Loaf),1,4.5,01/18/19 15:54
2022,13022,Peach Yakult Refresher,1,4.75,01/18/19 11:34
2023,13023,Macaroon (Lavender),1,3.0,01/24/19 13:13
2024,13024,Japanese Cheesecake (Full - Matcha),1,12.0,01/10/19 09:45
2025,13025,Macaroon (Pandan Coconut),1,3.0,01/08/19 13:51
2026,13026,Green Tea Yakult Refresher,1,5.0,01/11/19 09:15
2027,13027,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,01/09/19 03:21
2028,13028,Americano (Hot),1,3.5,01/24/19 06:39
2029,13029,Original Croquette,1,3.0,01/03/19 08:56
2030,13030,Americano (Iced),2,3.5,01/11/19 08:42
2031,13031,Dalgona Coffee (Chocolate - Hot),1,3.0,01/20/19 07:40
2032,13032,Milk Bread (Slice),4,1.25,01/09/19 09:01
2033,13033,Tea (Lavender),3,2.0,01/03/19 07:33
2034,13034,Macaroon (Mango),1,3.0,01/01/19 13:39
2035,13035,Americano (Iced),1,3.5,01/06/19 06:25
2036,13036,Milk Bread (Slice),7,1.25,01/27/19 10:29
2037,13037,Japanese Rolled Cake (Roll - Chocolate),1,12.0,01/13/19 04:37
2038,13038,Dalgona Coffee (Chocolate - Hot),1,3.0,01/15/19 08:22
2039,13039,Japanese Rolled Cake (Slice - Ube),1,4.0,01/23/19 07:57
2040,13040,Macaroon (Lavender),1,3.0,01/22/19 13:23
2041,13041,Japanese Cheesecake (Full - Original),1,11.75,01/26/19 09:26
2042,13042,Japanese Rolled Cake (Slice - Chocolate),1,4.0,01/02/19 14:08
2043,13043,Dalgona Coffee (Original - Cold),4,3.0,01/13/19 08:58
2044,13044,Americano (Iced),2,3.5,01/30/19 06:37
2045,13045,Japanese Rolled Cake (Slice - Chocolate),1,4.0,01/10/19 05:17
2046,13046,Macaroon (Mango),2,3.0,01/09/19 08:00
2047,13047,Macaroon (Black Seasame),1,3.0,01/26/19 08:55
2048,13048,Milk Bread (Slice),2,1.25,01/05/19 11:21
2049,13049,Macaroon (Chocolate),1,2.75,01/21/19 13:35
2050,13050,Original Croquette,4,3.0,01/26/19 06:14
2051,13051,Peach Yakult Refresher,1,4.75,01/04/19 10:58
2052,13052,Portguese Tart Egg Tarts (6),1,11.0,01/20/19 09:52
2053,13053,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/08/19 06:06
2054,13054,Japanese Rolled Cake (Slice - Original),1,4.0,01/27/19 04:41
2055,13055,Japanese Cheesecake (Slice - Matcha),2,4.0,01/16/19 04:37
2056,13056,Japanese Rolled Cake (Slice - Original),1,4.0,01/04/19 12:55
2057,13057,Dalgona Coffee (Matcha - Cold),1,3.25,01/15/19 08:18
2058,13058,Dalgona Coffee (Chocolate - Hot),2,3.0,01/26/19 10:26
2059,13059,Coffee (Hot),2,2.25,01/10/19 05:50
2060,13060,Dalgona Coffee (Matcha - Cold),1,3.25,01/02/19 05:54
2061,13061,Special Japanese Pork Cutlet Lunch Set,1,12.0,01/21/19 11:00
2062,13062,Green Tea Yakult Refresher,2,5.0,01/29/19 10:58
2063,13063,Macaroon (Green Tea),2,3.0,01/24/19 08:28
2064,13064,Dalgona Coffee (Original - Cold),1,3.0,01/28/19 07:54
2065,13065,Tea (Rose),1,2.0,01/11/19 12:00
2066,13066,Dalgona Coffee (Strawberry - Hot),1,3.0,01/17/19 08:45
2067,13067,Green Tea Yakult Refresher,1,5.0,01/10/19 09:30
2068,13068,Macaroon (Green Tea),1,3.0,01/14/19 07:12
2069,13069,Dalgona Coffee (Strawberry - Hot),3,3.0,01/26/19 06:07
2070,13070,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/15/19 09:51
2071,13071,Japanese Rolled Cake (Slice - Chocolate),1,4.0,01/26/19 09:01
2072,13072,Tea (Sakura),2,2.0,01/25/19 08:35
2073,13073,Americano (Iced),3,3.5,01/24/19 05:33
2074,13074,Macaroon (Pistachio),4,3.0,01/29/19 10:48
2075,13075,Macaroon (Black Seasame),2,3.0,01/10/19 11:36
2076,13076,Tea (Rose),2,2.0,01/05/19 13:13
2077,13077,Milk Bread (Slice),4,1.25,01/16/19 14:29
2078,13078,Special Japanese Pork Cutlet Lunch Set,1,12.0,01/09/19 05:03
2079,13079,Latte (Matcha),1,4.75,01/11/19 06:59
2080,13080,Milk Bread (Slice),4,1.25,01/23/19 11:16
2081,13081,Japanese Rolled Cake (Roll - Matcha),1,12.0,01/08/19 08:56
2082,13082,Japanese Rolled Cake (Roll - Original),1,12.0,01/17/19 13:08
2083,13083,Americano (Hot),1,3.5,01/15/19 07:48
2084,13084,Tea (Sakura),4,2.0,01/21/19 08:04
2085,13085,Mini Cheese Tart (Matcha),1,3.75,01/28/19 06:03
2086,13086,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/08/19 07:04
2087,13087,Macaroon (Pandan Coconut),2,3.0,01/20/19 09:46
2088,13088,Special Bulgogi Lunch Set,1,12.5,01/24/19 08:03
2089,13089,Tea (Green Tea),1,1.75,01/29/19 04:16
2090,13090,Macaroon (Pistachio),1,3.0,01/26/19 13:24
2091,13091,Americano (Iced),1,3.5,01/19/19 07:05
2092,13092,Dalgona Coffee (Original - Cold),1,3.0,01/07/19 11:55
2093,13093,Coffee (Hot),2,2.25,01/27/19 04:46
2094,13094,Macaroon (Pistachio),2,3.0,01/04/19 06:43
2095,13095,Japanese Rolled Cake (Roll - Original),2,12.0,01/23/19 08:16
2096,13096,Green Tea Banana Bread (Slice),2,1.75,01/05/19 11:29
2097,13097,Macaroon (Pandan Coconut),1,3.0,01/16/19 15:12
2098,13098,Donut (Matcha),4,2.5,01/14/19 05:17
2099,13099,Latte (Matcha),1,4.75,01/15/19 08:57
2100,13100,Latte (Regular),2,4.0,01/11/19 09:42
2101,13101,Mango Yakult Refresher,1,4.75,01/27/19 07:14
2102,13102,Latte (Sakura),1,4.75,01/13/19 13:28
2103,13103,Green Tea Yakult Refresher,1,5.0,01/16/19 06:14
2104,13104,Latte (Sakura),1,4.75,01/29/19 06:24
2105,13105,Americano (Hot),3,3.5,01/29/19 09:47
2106,13106,Fruit Sando (Japanese Fruit Sando),2,4.5,01/16/19 10:28
2107,13107,Macaroon (Green Tea),1,3.0,01/01/19 08:46
2108,13108,Japanese Rolled Cake (Slice - Chocolate),2,4.0,01/13/19 06:50
2109,13109,Mango Yakult Refresher,1,4.75,01/30/19 11:13
2110,13110,Macaroon (Matcha),1,3.0,01/26/19 12:29
2111,13111,Dalgona Coffee (Original - Hot),1,2.75,01/16/19 08:10
2112,13112,Macaroon (Mango),2,3.0,01/08/19 10:06
2113,13113,Macaroon (Mango),1,3.0,01/03/19 03:42
2114,13114,Latte (Regular),4,4.0,01/29/19 08:53
2115,13115,Macaroon (Vanilla),2,2.75,01/04/19 06:43
2116,13116,Original Croquette,1,3.0,01/23/19 11:47
2117,13117,Macaroon (Chocolate),1,2.75,01/26/19 07:58
2118,13118,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/06/19 10:41
2119,13119,Dalgona Coffee (Original - Hot),3,2.75,01/12/19 11:15
2120,13120,Latte (Regular),1,4.0,01/12/19 09:52
2121,13121,Coffee (Iced),1,2.5,01/21/19 10:23
2122,13122,Japanese Cheesecake (Slice - Matcha),1,4.0,01/01/19 06:48
2123,13123,Donut (Ube),1,2.5,01/01/19 10:13
2124,13124,Japanese Rolled Cake (Slice - Matcha),2,4.0,01/09/19 06:18
2125,13125,Dalgona Coffee (Original - Cold),2,3.0,01/05/19 11:06
2126,13126,Japanese Rolled Cake (Slice - Ube),1,4.0,01/06/19 09:08
2127,13127,Milk Bread (Slice),4,1.25,01/09/19 06:54
2128,13128,Coffee (Hot),1,2.25,01/05/19 05:12
2129,13129,Green Tea Bun,3,2.75,01/01/19 09:31
2130,13130,Dalgona Coffee (Matcha - Hot),1,3.0,01/11/19 09:22
2131,13131,Dalgona Coffee (Strawberry - Hot),1,3.0,01/29/19 07:28
2132,13132,Latte (Sakura),3,4.75,01/30/19 10:00
2133,13133,Dalgona Coffee (Matcha - Cold),4,3.25,01/10/19 09:12
2134,13134,Macaroon (Black Seasame),2,3.0,01/26/19 04:27
2135,13135,Dalgona Coffee (Matcha - Cold),1,3.25,01/02/19 09:20
2136,13136,Special Japanese Pork Cutlet Lunch Set,1,12.0,01/15/19 08:35
2137,13137,Tea (Sakura),1,2.0,01/30/19 10:34
2138,13138,Dalgona Coffee (Strawberry - Cold),3,3.25,01/14/19 06:28
2139,13139,Japanese Rolled Cake (Slice - Chocolate),1,4.0,01/24/19 11:33
2140,13140,Dalgona Coffee (Chocolate - Hot),1,3.0,01/17/19 10:35
2141,13141,Latte (Rose),1,4.75,01/29/19 04:53
2142,13142,Japanese Cheesecake (Slice - Matcha),1,4.0,01/18/19 03:53
2143,13143,Dalgona Coffee (Matcha - Hot),3,3.0,01/31/19 16:55
2144,13144,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/09/19 11:59
2145,13145,Dalgona Coffee (Original - Cold),2,3.0,01/10/19 07:30
2146,13146,Japanese Cheesecake (Slice - Matcha),1,4.0,01/25/19 09:34
2147,13147,Japanese Cheesecake (Full - Matcha),1,12.0,01/13/19 12:13
2148,13148,Green Tea Bun,2,2.75,01/16/19 11:13
2149,13149,Dalgona Coffee (Original - Cold),1,3.0,01/21/19 06:25
2150,13150,Macaroon (Black Seasame),3,3.0,01/18/19 12:34
2151,13151,Original Croquette,3,3.0,01/03/19 13:38
2152,13152,Special Japanese Pork Cutlet Lunch Set,1,12.0,01/24/19 12:45
2153,13153,Dalgona Coffee (Original - Cold),1,3.0,01/11/19 06:00
2154,13154,Bulgogi Bun,1,2.75,01/18/19 07:45
2155,13155,Peach Yakult Refresher,1,4.75,01/04/19 05:44
2156,13156,Latte (Regular),1,4.0,01/10/19 09:04
2157,13157,Dalgona Coffee (Matcha - Cold),1,3.25,01/09/19 12:10
2158,13158,Latte (Regular),1,4.0,01/10/19 12:39
2159,13159,Dalgona Coffee (Matcha - Hot),3,3.0,01/06/19 08:57
2160,13160,Bulgogi Bun,1,2.75,01/14/19 09:20
2161,13161,Green Tea Bun,2,2.75,01/02/19 09:19
2162,13162,Dalgona Coffee (Matcha - Cold),1,3.25,01/12/19 07:27
2163,13163,Tea (Rose),2,2.0,01/30/19 07:36
2164,13164,Japanese Cheesecake (Full - Matcha),1,12.0,01/30/19 07:40
2165,13165,Japanese Cheesecake (Full - Original),1,11.75,01/26/19 10:36
2166,13166,Macaroon (Lavender),1,3.0,01/26/19 08:11
2167,13167,Tea (Earl Grey),2,1.75,01/10/19 05:14
2168,13168,Tea (Green Tea),1,1.75,01/21/19 06:07
2169,13169,Tea (Green Tea),1,1.75,01/22/19 04:58
2170,13170,Dalgona Coffee (Original - Cold),1,3.0,01/16/19 09:12
2171,13171,Dalgona Coffee (Strawberry - Cold),1,3.25,01/23/19 06:30
2172,13172,Coffee (Hot),2,2.25,01/25/19 07:51
2173,13173,Latte (Caramel),1,4.25,01/02/19 13:20
2174,13174,Macaroon (Strawberry),1,2.75,01/10/19 07:09
2175,13175,Latte (Caramel),1,4.25,01/24/19 07:21
2176,13176,Green Tea Banana Bread (Loaf),1,4.75,01/13/19 07:52
2177,13177,Japanese Cheesecake (Full - Original),1,11.75,01/14/19 12:16
2178,13178,Dalgona Coffee (Strawberry - Cold),1,3.25,01/30/19 14:39
2179,13179,Macaroon (Pistachio),1,3.0,01/09/19 10:15
2180,13180,Dalgona Coffee (Strawberry - Cold),4,3.25,01/03/19 07:56
2181,13181,Latte (Caramel),1,4.25,01/08/19 04:14
2182,13182,Japanese Rolled Cake (Slice - Chocolate),2,4.0,01/18/19 11:36
2183,13183,Japanese Rolled Cake (Roll - Ube),1,12.0,01/10/19 10:33
2184,13184,Americano (Hot),2,3.5,01/06/19 06:33
2185,13185,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/06/19 08:51
2186,13186,Special Vegetarian Curry Lunch Set,1,15.0,01/09/19 12:41
2187,13187,Macaroon (Pandan Coconut),1,3.0,01/17/19 09:13
2188,13188,Latte (Caramel),1,4.25,01/07/19 10:02
2189,13189,Japanese Cheesecake (Full - Original),1,11.75,01/23/19 09:20
2190,13190,Latte (Sakura),1,4.75,01/28/19 07:55
2191,13191,Dalgona Coffee (Original - Cold),1,3.0,01/06/19 06:00
2192,13192,Dalgona Coffee (Chocolate - Cold),1,3.25,01/29/19 03:56
2193,13193,Special Japanese Pork Cutlet Lunch Set,1,12.0,01/06/19 09:18
2194,13194,Japanese Rolled Cake (Slice - Original),2,4.0,01/03/19 06:54
2195,13195,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/31/19 07:42
2196,13196,Mango Yakult Refresher,1,4.75,01/31/19 12:55
2197,13197,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/14/19 09:21
2198,13198,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/21/19 10:17
2199,13199,Dalgona Coffee (Matcha - Hot),1,3.0,01/12/19 12:36
2200,13200,Dalgona Coffee (Matcha - Hot),1,3.0,01/04/19 11:14
2201,13201,Dalgona Coffee (Matcha - Cold),1,3.25,01/22/19 12:11
2202,13202,Mini Cheese Tart (Orginal),1,3.75,01/22/19 06:53
2203,13203,Macaroon (Matcha),1,3.0,01/07/19 09:04
2204,13204,Special Vegetarian Curry Lunch Set,1,15.0,01/31/19 06:50
2205,13205,Latte (Matcha),1,4.75,01/29/19 12:31
2206,13206,Tea (Green Tea),5,1.75,01/02/19 04:24
2207,13207,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/19/19 11:24
2208,13208,Macaroon (Pandan Coconut),2,3.0,01/13/19 09:00
2209,13209,Milk Bread (Slice),7,1.25,01/08/19 12:27
2210,13210,Dalgona Coffee (Strawberry - Cold),1,3.25,01/12/19 13:07
2211,13211,Japanese Rolled Cake (Slice - Original),1,4.0,01/12/19 12:35
2212,13212,Portguese Tart Egg Tarts (6),1,11.0,01/26/19 14:31
2213,13213,Americano (Hot),1,3.5,01/21/19 07:20
2214,13214,Donut (Matcha),3,2.5,01/19/19 12:12
2215,13215,Macaroon (Pandan Coconut),1,3.0,01/21/19 04:10
2216,13216,Dalgona Coffee (Original - Hot),1,2.75,01/21/19 08:13
2217,13217,Green Tea Banana Bread (Loaf),2,4.75,01/27/19 05:04
2218,13218,Tea (Earl Grey),4,1.75,01/06/19 09:30
2219,13219,Japanese Rolled Cake (Slice - Original),1,4.0,01/05/19 04:51
2220,13220,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/20/19 09:56
2221,13221,Special Japanese Pork Cutlet Lunch Set,1,12.0,01/16/19 10:18
2222,13222,Macaroon (Earl Grey),2,3.0,01/13/19 09:29
2223,13223,Dalgona Coffee (Chocolate - Cold),1,3.25,01/08/19 10:00
2224,13224,Green Tea Yakult Refresher,1,5.0,01/16/19 06:36
2225,13225,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/03/19 11:35
2226,13226,Americano (Iced),2,3.5,01/24/19 08:25
2227,13227,Macaroon (Matcha),1,3.0,01/01/19 08:02
2228,13228,Macaroon (Matcha),6,3.0,01/30/19 10:19
2229,13229,Japanese Rolled Cake (Roll - Original),1,12.0,01/19/19 08:58
2230,13230,Macaroon (Strawberry),1,2.75,01/11/19 09:51
2231,13231,Green Tea Yakult Refresher,1,5.0,01/18/19 08:50
2232,13232,Japanese Rolled Cake (Roll - Chocolate),1,12.0,01/17/19 11:54
2233,13233,Dalgona Coffee (Matcha - Hot),3,3.0,01/13/19 07:03
2234,13234,Japanese Cheesecake (Full - Matcha),1,12.0,01/05/19 09:07
2235,13235,Tea (Green Tea),1,1.75,01/23/19 08:41
2236,13236,Tea (Sakura),3,2.0,01/22/19 12:42
2237,13237,Original Croquette,1,3.0,01/11/19 06:09
2238,13238,Mango Yakult Refresher,1,4.75,01/09/19 05:07
2239,13239,Japanese Rolled Cake (Roll - Strawberry Cream),2,12.0,01/14/19 11:28
2240,13240,Macaroon (Earl Grey),2,3.0,01/09/19 08:07
2241,13241,Dalgona Coffee (Original - Cold),1,3.0,01/18/19 06:44
2242,13242,Macaroon (Black Seasame),1,3.0,01/08/19 08:27
2243,13243,Latte (Rose),1,4.75,01/15/19 03:01
2244,13244,Dalgona Coffee (Matcha - Hot),1,3.0,01/18/19 10:45
2245,13245,Red Bean Bun,3,2.75,01/25/19 11:30
2246,13246,Latte (Sakura),1,4.75,01/22/19 10:39
2247,13247,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/02/19 08:26
2248,13248,Latte (Caramel),5,4.25,01/19/19 04:07
2249,13249,Milk Bread (Loaf),1,4.5,01/24/19 12:47
2250,13250,Dalgona Coffee (Matcha - Hot),1,3.0,01/11/19 09:17
2251,13251,Macaroon (Green Tea),1,3.0,01/04/19 11:10
2252,13252,Japanese Cheesecake (Slice - Original),1,3.75,01/27/19 04:56
2253,13253,Japanese Cheesecake (Full - Matcha),1,12.0,01/02/19 08:24
2254,13254,Tea (Sakura),1,2.0,01/25/19 12:29
2255,13255,Latte (Rose),1,4.75,01/28/19 08:08
2256,13256,Dalgona Coffee (Matcha - Hot),1,3.0,01/13/19 08:08
2257,13257,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,01/21/19 06:34
2258,13258,Dalgona Coffee (Matcha - Hot),2,3.0,01/14/19 02:40
2259,13259,Japanese Cheesecake (Slice - Matcha),3,4.0,01/20/19 06:50
2260,13260,Dalgona Coffee (Original - Hot),1,2.75,01/23/19 10:05
2261,13261,Dalgona Coffee (Strawberry - Cold),1,3.25,01/04/19 06:43
2262,13262,Dalgona Coffee (Chocolate - Cold),1,3.25,01/21/19 08:33
2263,13263,Macaroon (Matcha),1,3.0,01/04/19 09:20
2264,13264,Macaroon (Black Seasame),1,3.0,01/10/19 04:37
2265,13265,Bulgogi Bun,1,2.75,01/11/19 09:56
2266,13266,Coffee (Hot),1,2.25,01/18/19 08:43
2267,13267,Japanese Rolled Cake (Roll - Ube),1,12.0,01/23/19 05:16
2268,13268,Fruit Sando (Japanese Fruit Sando),1,4.5,01/02/19 14:27
2269,13269,Special Vegetarian Curry Lunch Set,1,15.0,01/27/19 05:45
2270,13270,Dalgona Coffee (Strawberry - Cold),1,3.25,01/04/19 13:54
2271,13271,Macaroon (Vietnamese Coffee),1,3.0,01/03/19 06:29
2272,13272,Japanese Cheesecake (Full - Original),1,11.75,01/30/19 10:52
2273,13273,Macaroon (Vanilla),1,2.75,01/09/19 09:44
2274,13274,Macaroon (Vanilla),3,2.75,01/08/19 10:46
2275,13275,Japanese Rolled Cake (Slice - Original),1,4.0,01/03/19 11:07
2276,13276,Dalgona Coffee (Chocolate - Cold),1,3.25,01/03/19 11:06
2277,13277,Dalgona Coffee (Original - Cold),1,3.0,01/28/19 10:15
2278,13278,Macaroon (Green Tea),2,3.0,01/15/19 06:02
2279,13279,Macaroon (Mango),1,3.0,01/05/19 07:21
2280,13280,Donut (Matcha),2,2.5,01/14/19 10:49
2281,13281,Tea (Earl Grey),3,1.75,01/26/19 06:51
2282,13282,Japanese Rolled Cake (Roll - Chocolate),1,12.0,01/07/19 10:07
2283,13283,Japanese Cheesecake (Full - Original),2,11.75,01/29/19 06:16
2284,13284,Milk Bread (Loaf),1,4.5,01/12/19 09:00
2285,13285,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/28/19 08:16
2286,13286,Mini Cheese Tart (Orginal),1,3.75,01/23/19 04:18
2287,13287,Special Vegetarian Curry Lunch Set,1,15.0,01/24/19 08:20
2288,13288,Portguese Tart Egg Tarts (Single),1,2.0,01/10/19 07:38
2289,13289,Milk Bread (Slice),14,1.25,01/10/19 11:02
2290,13290,Latte (Caramel),1,4.25,01/05/19 05:23
2291,13291,Dalgona Coffee (Matcha - Cold),1,3.25,01/18/19 04:39
2292,13292,Latte (Regular),2,4.0,01/20/19 09:14
2293,13293,Coffee (Hot),1,2.25,01/09/19 11:34
2294,13294,Macaroon (Earl Grey),1,3.0,01/05/19 11:41
2295,13295,Latte (Caramel),1,4.25,01/28/19 09:03
2296,13296,Portguese Tart Egg Tarts (Single),1,2.0,01/16/19 07:16
2297,13297,Tea (Earl Grey),2,1.75,01/08/19 03:30
2298,13298,Tea (Earl Grey),2,1.75,01/14/19 08:33
2299,13299,Milk Bread (Slice),1,1.25,01/14/19 12:51
2300,13300,Japanese Cheesecake (Slice - Original),1,3.75,01/15/19 05:43
2301,13301,Green Tea Yakult Refresher,1,5.0,01/12/19 12:32
2302,13302,Milk Bread (Loaf),2,4.5,01/19/19 09:58
2303,13303,Dalgona Coffee (Original - Hot),1,2.75,01/23/19 04:58
2304,13304,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/25/19 11:05
2305,13305,Dalgona Coffee (Chocolate - Hot),1,3.0,01/20/19 08:43
2306,13306,Dalgona Coffee (Original - Cold),2,3.0,01/15/19 06:23
2307,13307,Japanese Rolled Cake (Roll - Matcha),1,12.0,01/26/19 04:49
2308,13308,Americano (Hot),2,3.5,01/23/19 08:21
2309,13309,Dalgona Coffee (Chocolate - Cold),1,3.25,01/29/19 08:23
2310,13310,Mini Cheese Tart (Matcha),1,3.75,01/30/19 06:06
2311,13311,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/03/19 08:23
2312,13312,Coffee (Iced),1,2.5,01/09/19 07:15
2313,13313,Dalgona Coffee (Matcha - Hot),1,3.0,01/31/19 13:47
2314,13314,Dalgona Coffee (Strawberry - Cold),3,3.25,01/15/19 10:35
2315,13315,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/04/19 10:13
2316,13316,Special Vegetarian Curry Lunch Set,1,15.0,01/10/19 08:41
2317,13317,Donut (Matcha),1,2.5,01/08/19 09:18
2318,13318,Latte (Regular),1,4.0,01/04/19 11:05
2319,13319,Latte (Caramel),1,4.25,01/18/19 09:15
2320,13320,Macaroon (Pistachio),1,3.0,01/28/19 10:28
2321,13321,Dalgona Coffee (Strawberry - Cold),2,3.25,01/12/19 10:07
2322,13322,Latte (Matcha),1,4.75,01/02/19 13:04
2323,13323,Green Tea Banana Bread (Loaf),1,4.75,01/02/19 09:48
2324,13324,Dalgona Coffee (Chocolate - Cold),4,3.25,01/22/19 09:45
2325,13325,Latte (Matcha),1,4.75,01/10/19 12:56
2326,13326,Portguese Tart Egg Tarts (6),2,11.0,01/09/19 08:16
2327,13327,Dalgona Coffee (Chocolate - Hot),1,3.0,01/25/19 07:59
2328,13328,Latte (Regular),1,4.0,01/05/19 09:06
